customer_id,loyalty_program_id,enrollment_date,tier,active_status,churn_date
70937,1,2024-02-24 22:57:03.969162,,No,
31701,5,2025-07-03 22:57:03.969162,Pro,No,
4324,5,2018-04-01 22:57:03.969162,Pro,Yes,
63686,4,2021-03-21 22:57:03.969162,Premium,No,2019-06-14 22:57:03.969162
5631,2,2022-04-03 22:57:03.969162,Gold,Yes,
91398,1,2022-01-08 22:57:03.969162,Premium,Yes,
72813,3,2018-02-06 22:57:03.969162,Gold,Yes,
9171,4,2017-09-26 22:57:03.969162,Gold,Yes,
98982,4,2024-11-02 22:57:03.969162,,Yes,2019-04-05 22:57:03.969162
55791,5,2022-09-07 22:57:03.969162,Bronze,Yes,
50423,4,2022-01-27 22:57:03.969162,Bronze,Yes,
38955,4,2025-03-01 22:57:03.969162,Bronze,Yes,
50922,3,2021-02-15 22:57:03.969162,Bronze,Yes,2023-09-24 22:57:03.969162
18919,2,2019-12-24 22:57:03.969162,Pro,Yes,2020-08-10 22:57:03.969162
34796,1,2022-05-26 22:57:03.969162,Silver,No,
68632,2,2021-01-02 22:57:03.969162,Gold,Yes,2020-06-07 22:57:03.969162
91555,4,2018-04-21 22:57:03.969162,Bronze,Yes,2019-12-19 22:57:03.969162
87475,3,2018-09-14 22:57:03.969162,Pro,Yes,
28926,5,2021-04-17 22:57:03.969162,Silver,No,
48871,5,2019-10-22 22:57:03.969162,Gold,Yes,2020-01-06 22:57:03.969162
18578,4,2021-05-25 22:57:03.969162,Premium,No,
45549,3,2022-07-06 22:57:03.969162,Silver,Yes,
72754,4,2018-06-07 22:57:03.969162,Bronze,Yes,2023-03-12 22:57:03.969162
61033,4,2020-01-13 22:57:03.969162,Gold,Yes,
72092,5,2022-05-23 22:57:03.969162,Premium,Yes,2024-03-04 22:57:03.969162
36737,3,2018-08-27 22:57:03.969162,Silver,Yes,2025-02-14 22:57:03.969162
86138,2,2019-12-10 22:57:03.969162,Bronze,Yes,
79692,5,2022-06-23 22:57:03.969162,Gold,Yes,
60280,1,2019-06-03 22:57:03.969162,Premium,No,
2977,1,2021-05-25 22:57:03.969162,Gold,Yes,
91160,1,2023-11-07 22:57:03.969162,Pro,Yes,
23392,4,2019-04-18 22:57:03.969162,,Yes,
894,1,2021-12-24 22:57:03.969162,Premium,Yes,2021-11-11 22:57:03.969162
80108,3,2023-06-30 22:57:03.969162,Gold,Yes,2018-07-25 22:57:03.969162
49874,3,2021-02-07 22:57:03.969162,,No,
22774,4,2018-12-27 22:57:03.969162,,Yes,
89957,5,2019-04-21 22:57:03.969162,Premium,Yes,
2028,4,2020-07-27 22:57:03.969162,Bronze,Yes,
83876,4,2018-12-23 22:57:03.969162,Bronze,Yes,
4513,5,2023-08-29 22:57:03.969162,Pro,Yes,
21394,3,2025-06-25 22:57:03.969162,Bronze,No,
79667,5,2021-07-17 22:57:03.969162,,Yes,
42504,5,2020-04-08 22:57:03.969162,Pro,Yes,
94253,2,2021-11-14 22:57:03.969162,Premium,No,
52553,2,2021-04-22 22:57:03.969162,Bronze,Yes,
23385,1,2021-10-10 22:57:03.969162,Silver,Yes,2024-08-20 22:57:03.969162
58212,2,2023-06-01 22:57:03.969162,Bronze,Yes,
75432,3,2020-03-26 22:57:03.969162,Gold,Yes,
55245,3,2019-09-11 22:57:03.969162,Silver,Yes,
79616,2,2018-07-19 22:57:03.969162,Premium,Yes,
86558,1,2022-03-29 22:57:03.969162,,Yes,2018-07-01 22:57:03.969162
25263,2,2021-02-14 22:57:03.969162,Premium,Yes,2021-08-07 22:57:03.969162
13378,1,2023-12-02 22:57:03.969162,,Yes,
99836,1,2019-02-08 22:57:03.969162,Pro,Yes,
71675,2,2023-07-10 22:57:03.969162,Silver,Yes,2020-01-19 22:57:03.969162
12430,4,2022-10-14 22:57:03.969162,Premium,No,2021-01-22 22:57:03.969162
41974,5,2021-11-22 22:57:03.969162,Gold,Yes,
18530,3,2017-10-27 22:57:03.969162,,Yes,
79327,3,2022-04-21 22:57:03.969162,Bronze,Yes,2019-06-17 22:57:03.969162
54806,2,2024-01-13 22:57:03.969162,Silver,No,
75795,4,2024-02-04 22:57:03.969162,,Yes,
18097,3,2022-10-26 22:57:03.969162,Bronze,Yes,
39018,5,2022-09-12 22:57:03.969162,Pro,Yes,
36754,3,2018-02-16 22:57:03.969162,Pro,Yes,
92232,4,2018-07-22 22:57:03.969162,Premium,No,
25842,4,2019-05-14 22:57:03.969162,Pro,Yes,
25660,1,2020-09-27 22:57:03.969162,Bronze,No,
43226,1,2019-02-11 22:57:03.969162,Bronze,Yes,
2275,3,2024-03-13 22:57:03.969162,Gold,Yes,
33814,3,2023-01-18 22:57:03.969162,Pro,Yes,
50873,5,2022-03-20 22:57:03.969162,Premium,No,
32225,5,2021-08-14 22:57:03.969162,,Yes,
3112,4,2019-04-13 22:57:03.969162,Premium,No,
37050,5,2021-09-25 22:57:03.969162,Silver,Yes,2020-12-07 22:57:03.969162
48086,3,2023-10-05 22:57:03.969162,Bronze,Yes,2023-10-06 22:57:03.969162
2734,4,2019-09-13 22:57:03.969162,,Yes,2020-06-10 22:57:03.969162
17855,2,2021-07-18 22:57:03.969162,Gold,No,2020-08-23 22:57:03.969162
16511,3,2020-08-06 22:57:03.969162,,No,
1657,5,2019-04-20 22:57:03.969162,Premium,Yes,2022-12-28 22:57:03.969162
29602,5,2021-11-04 22:57:03.969162,,Yes,
53815,5,2024-04-28 22:57:03.969162,Bronze,Yes,2023-12-02 22:57:03.969162
33765,1,2023-04-09 22:57:03.969162,,Yes,
11994,4,2019-10-20 22:57:03.969162,Silver,Yes,
15764,2,2019-11-14 22:57:03.969162,Gold,Yes,2019-12-13 22:57:03.969162
83607,3,2019-12-15 22:57:03.969162,Bronze,Yes,2018-05-03 22:57:03.969162
27383,3,2022-07-27 22:57:03.969162,Premium,Yes,
54086,1,2022-02-16 22:57:03.969162,Gold,Yes,
50327,3,2019-05-10 22:57:03.969162,Pro,Yes,
11019,5,2022-10-10 22:57:03.969162,Silver,Yes,
18211,1,2025-07-14 22:57:03.969162,Gold,Yes,
75922,1,2020-04-08 22:57:03.969162,Premium,Yes,
68069,1,2021-12-13 22:57:03.969162,Pro,Yes,
81568,4,2020-01-06 22:57:03.969162,Silver,Yes,2018-05-19 22:57:03.969162
6570,2,2019-07-12 22:57:03.969162,Pro,Yes,
87969,4,2025-07-03 22:57:03.969162,Pro,Yes,
45965,3,2022-10-21 22:57:03.969162,Premium,Yes,
99597,5,2022-09-25 22:57:03.969162,Silver,Yes,
11324,1,2024-09-29 22:57:03.969162,,No,
80155,4,2020-11-12 22:57:03.969162,Pro,Yes,
87937,3,2024-03-22 22:57:03.969162,Pro,Yes,
33158,3,2019-03-18 22:57:03.969162,Bronze,Yes,
60017,5,2022-08-31 22:57:03.969162,Bronze,Yes,
27431,2,2017-12-28 22:57:03.969162,Bronze,Yes,2018-11-28 22:57:03.969162
47295,3,2020-10-28 22:57:03.969162,Premium,Yes,
48637,1,2020-07-16 22:57:03.969162,Silver,No,
600,2,2018-07-27 22:57:03.969162,Silver,No,
95699,2,2023-07-26 22:57:03.969162,Gold,Yes,
39461,4,2020-05-22 22:57:03.969162,InvalidTier,Yes,
15010,3,2017-08-29 22:57:03.969162,Gold,Yes,
94929,1,2024-07-16 22:57:03.969162,Pro,Yes,
53664,3,2017-11-27 22:57:03.969162,Bronze,Yes,
61310,3,2020-08-20 22:57:03.969162,Pro,Yes,
25082,2,2018-07-22 22:57:03.969162,,Yes,
19503,2,2018-11-25 22:57:03.969162,Pro,Yes,
31043,1,2019-01-12 22:57:03.969162,Silver,Yes,2019-06-16 22:57:03.969162
56366,3,2022-05-13 22:57:03.969162,Silver,Yes,
28329,4,2024-05-14 22:57:03.969162,Pro,Yes,
12263,3,2024-05-19 22:57:03.969162,Pro,Yes,
28216,3,2021-01-07 22:57:03.969162,Pro,Yes,
35423,4,2019-04-13 22:57:03.969162,,Yes,
64276,2,2018-08-28 22:57:03.969162,,No,
94830,3,2020-02-01 22:57:03.969162,,Yes,
55788,1,2021-04-07 22:57:03.969162,Gold,Yes,
32945,2,2019-08-19 22:57:03.969162,Gold,Yes,
52779,2,2017-08-26 22:57:03.969162,Bronze,No,
70016,5,2022-09-16 22:57:03.969162,Silver,Yes,
59505,1,2025-04-26 22:57:03.969162,,Yes,
31219,2,2024-07-17 22:57:03.969162,Premium,Yes,
29952,1,2017-08-22 22:57:03.969162,Pro,No,
42737,5,2022-06-23 22:57:03.969162,,No,2021-06-28 22:57:03.969162
60719,2,2020-07-05 22:57:03.969162,Premium,Yes,
96555,5,2023-09-26 22:57:03.969162,Gold,Yes,
29566,5,2022-09-08 22:57:03.969162,Pro,Yes,
5522,4,2024-06-20 22:57:03.969162,Bronze,Yes,
69551,4,2020-01-05 22:57:03.969162,Silver,Yes,2024-07-26 22:57:03.969162
61677,2,2022-09-25 22:57:03.969162,Bronze,No,
53628,2,2022-02-03 22:57:03.969162,Gold,Yes,
58285,1,2021-06-15 22:57:03.969162,,Yes,
69032,5,2020-04-20 22:57:03.969162,Premium,Yes,
7685,1,2022-06-19 22:57:03.969162,Silver,No,
93971,4,2018-01-04 22:57:03.969162,Silver,Yes,
25813,4,2021-11-02 22:57:03.969162,Silver,Yes,
26836,2,2018-07-25 22:57:03.969162,Premium,No,
26767,4,2018-06-09 22:57:03.969162,Gold,Yes,
77863,3,2022-08-18 22:57:03.969162,Premium,Yes,
17398,3,2021-06-05 22:57:03.969162,,Yes,
17602,2,2018-05-03 22:57:03.969162,Premium,Yes,
48494,4,2021-08-11 22:57:03.969162,Pro,Yes,
10409,1,2018-11-18 22:57:03.969162,Pro,Yes,
47633,2,2022-11-18 22:57:03.969162,Gold,Yes,
69495,1,2019-01-20 22:57:03.969162,,No,
24649,3,2021-10-02 22:57:03.969162,Silver,Yes,
62902,4,2023-08-07 22:57:03.969162,Bronze,Yes,
66624,4,2017-11-10 22:57:03.969162,Silver,Yes,
88786,4,2023-07-26 22:57:03.969162,Gold,Yes,
75220,1,2022-07-23 22:57:03.969162,Silver,No,
38473,1,2023-03-13 22:57:03.969162,Bronze,No,
9969,1,2018-11-27 22:57:03.969162,Bronze,Yes,
37861,1,2024-03-18 22:57:03.969162,Silver,No,
54744,4,2025-02-25 22:57:03.969162,Pro,Yes,
45260,1,2022-03-10 22:57:03.969162,,No,2020-05-02 22:57:03.969162
96343,2,2022-11-25 22:57:03.969162,Premium,Yes,
19326,3,2021-09-10 22:57:03.969162,Premium,No,
45669,3,2022-02-27 22:57:03.969162,Premium,Yes,
66576,4,2019-11-27 22:57:03.969162,Silver,Yes,
86248,4,2023-02-06 22:57:03.969162,Pro,Yes,
22315,4,2019-06-13 22:57:03.969162,Bronze,Yes,
85417,2,2024-09-14 22:57:03.969162,,Yes,
96668,5,2023-01-18 22:57:03.969162,Pro,Yes,2022-03-03 22:57:03.969162
73785,3,2025-04-12 22:57:03.969162,Pro,No,
57187,4,2024-07-22 22:57:03.969162,,No,2020-07-30 22:57:03.969162
34760,2,2024-07-20 22:57:03.969162,Pro,Yes,
17877,3,2024-08-01 22:57:03.969162,Pro,No,
95394,3,2018-09-18 22:57:03.969162,Bronze,Yes,
24261,3,2020-02-19 22:57:03.969162,Gold,Yes,2024-01-07 22:57:03.969162
75181,5,2021-02-18 22:57:03.969162,Bronze,No,
62580,3,2025-01-12 22:57:03.969162,Premium,Yes,
90013,1,2020-12-19 22:57:03.969162,Silver,No,
63015,1,2022-10-14 22:57:03.969162,,Yes,
13024,4,2020-02-06 22:57:03.969162,,Yes,
34052,2,2017-11-19 22:57:03.969162,Premium,Yes,
89602,1,2019-05-04 22:57:03.969162,Premium,Yes,
95804,4,2023-11-27 22:57:03.969162,Gold,Yes,
33593,3,2025-03-18 22:57:03.969162,Bronze,Yes,
65520,5,2017-09-18 22:57:03.969162,Silver,Yes,
72579,3,2020-12-18 22:57:03.969162,Gold,Yes,
73638,5,2020-04-30 22:57:03.969162,,Yes,
27968,5,2021-02-20 22:57:03.969162,Pro,Yes,
65947,2,2020-06-24 22:57:03.969162,Gold,Yes,
41613,2,2018-02-02 22:57:03.969162,,Yes,
31696,1,2023-04-12 22:57:03.969162,,Yes,2022-01-30 22:57:03.969162
72974,4,2018-04-17 22:57:03.969162,Pro,Yes,
33513,4,2024-01-17 22:57:03.969162,Silver,Yes,
64218,4,2019-06-21 22:57:03.969162,Silver,Yes,
99420,2,2024-09-12 22:57:03.969162,,No,2021-12-22 22:57:03.969162
93980,5,2020-09-03 22:57:03.969162,Pro,No,
70472,1,2024-06-27 22:57:03.969162,Pro,No,2022-02-07 22:57:03.969162
35297,2,2019-12-06 22:57:03.969162,Bronze,No,
88228,3,2018-06-09 22:57:03.969162,Premium,No,
18535,5,2018-11-24 22:57:03.969162,Bronze,No,
56296,4,2019-07-02 22:57:03.969162,Pro,Yes,
21143,1,2020-03-20 22:57:03.969162,Pro,Yes,
94869,5,2022-06-24 22:57:03.969162,Gold,Yes,2019-10-24 22:57:03.969162
21907,1,2021-12-01 22:57:03.969162,Pro,Yes,
31721,3,2025-04-16 22:57:03.969162,Premium,No,
84685,1,2022-11-21 22:57:03.969162,Gold,Yes,
67290,1,2018-01-13 22:57:03.969162,Silver,Yes,
63295,4,2020-03-15 22:57:03.969162,Silver,No,
69677,1,2023-11-06 22:57:03.969162,Bronze,No,2022-10-14 22:57:03.969162
28931,3,2017-10-26 22:57:03.969162,Gold,Yes,
72212,4,2019-10-07 22:57:03.969162,Premium,Yes,
82911,3,2024-06-07 22:57:03.969162,Silver,No,2020-09-16 22:57:03.969162
62953,3,2020-04-18 22:57:03.969162,Silver,Yes,
94060,4,2025-03-09 22:57:03.969162,Bronze,Yes,2022-05-08 22:57:03.969162
51526,1,2022-11-02 22:57:03.969162,Silver,Yes,
14561,3,2022-02-24 22:57:03.969162,Pro,Yes,
19325,5,2021-12-25 22:57:03.969162,Gold,No,
50322,1,2020-10-25 22:57:03.969162,Pro,Yes,
60983,2,2022-05-21 22:57:03.969162,Bronze,No,
64558,1,2022-04-30 22:57:03.969162,Pro,Yes,
251,1,2018-04-19 22:57:03.969162,Gold,Yes,
21813,5,2022-11-13 22:57:03.969162,Gold,Yes,
32785,5,2019-07-27 22:57:03.969162,Silver,Yes,
28247,3,2021-11-10 22:57:03.969162,Pro,No,
75085,4,2023-04-29 22:57:03.969162,Gold,Yes,2024-06-23 22:57:03.969162
33360,1,2019-09-02 22:57:03.969162,Silver,Yes,
51208,2,2025-07-22 22:57:03.969162,,Yes,2020-03-23 22:57:03.969162
12063,5,2021-06-14 22:57:03.969162,,No,
96775,2,2023-09-09 22:57:03.969162,Premium,No,
19835,5,2024-01-28 22:57:03.969162,,No,
29804,1,2020-02-15 22:57:03.969162,Bronze,Yes,
16973,5,2018-02-03 22:57:03.969162,Silver,No,
60677,3,2023-06-26 22:57:03.969162,Premium,Yes,
25480,2,2023-12-12 22:57:03.969162,,Yes,2019-09-05 22:57:03.969162
44444,5,2025-02-02 22:57:03.969162,Premium,Yes,
77540,5,2018-12-24 22:57:03.969162,Bronze,Yes,
61089,5,2024-07-15 22:57:03.969162,Silver,No,
75640,3,2021-04-09 22:57:03.969162,,Yes,
10351,2,2022-01-23 22:57:03.969162,,Yes,
40947,2,2019-11-18 22:57:03.969162,Gold,Yes,
70951,4,2025-01-13 22:57:03.969162,Gold,No,
99564,3,2023-10-27 22:57:03.969162,Premium,Yes,
62648,4,2018-05-12 22:57:03.969162,Premium,No,
72416,2,2017-10-31 22:57:03.969162,Gold,Yes,
60064,1,2024-02-05 22:57:03.969162,Premium,Yes,
87819,4,2018-10-30 22:57:03.969162,Bronze,Yes,
33263,3,2023-10-08 22:57:03.969162,Gold,Yes,2024-09-22 22:57:03.969162
77890,5,2019-02-03 22:57:03.969162,Pro,Yes,
33991,1,2018-05-04 22:57:03.969162,Bronze,Yes,
41860,5,2024-07-08 22:57:03.969162,Pro,Yes,
65706,4,2024-10-07 22:57:03.969162,Premium,Yes,
45871,3,2022-07-15 22:57:03.969162,,Yes,2023-06-14 22:57:03.969162
67518,3,2020-05-22 22:57:03.969162,Gold,Yes,
73369,1,2023-06-12 22:57:03.969162,,Yes,
15960,4,2022-11-29 22:57:03.969162,Gold,Yes,
71147,1,2018-09-11 22:57:03.969162,Bronze,No,
11558,2,2024-08-11 22:57:03.969162,Silver,Yes,
84519,4,2019-08-18 22:57:03.969162,,Yes,
85521,4,2018-05-25 22:57:03.969162,Bronze,Yes,
75614,1,2017-09-02 22:57:03.969162,Premium,Yes,
49981,3,2019-05-24 22:57:03.969162,Silver,Yes,
80537,3,2023-07-13 22:57:03.969162,Bronze,No,
44138,1,2024-02-29 22:57:03.969162,Pro,Yes,
18092,1,2019-07-03 22:57:03.969162,Gold,No,
61431,2,2024-05-24 22:57:03.969162,Bronze,Yes,
93201,4,2020-02-05 22:57:03.969162,Premium,Yes,2025-03-30 22:57:03.969162
66301,5,2022-07-31 22:57:03.969162,,Yes,
89731,1,2018-10-14 22:57:03.969162,,Yes,
78903,3,2025-04-21 22:57:03.969162,,Yes,
5032,3,2020-07-22 22:57:03.969162,Silver,No,
70803,2,2025-08-01 22:57:03.969162,Bronze,Yes,
39378,4,2021-04-07 22:57:03.969162,Premium,Yes,
55258,5,2024-05-19 22:57:03.969162,Silver,Yes,
34908,5,2022-02-18 22:57:03.969162,Bronze,Yes,2019-09-01 22:57:03.969162
65119,3,2024-10-03 22:57:03.969162,Gold,Yes,
72132,2,2025-05-24 22:57:03.969162,Silver,No,2021-11-27 22:57:03.969162
7036,4,2022-05-02 22:57:03.969162,,Yes,
64546,3,2023-02-22 22:57:03.969162,Silver,Yes,2020-09-04 22:57:03.969162
31577,2,2021-09-09 22:57:03.969162,Premium,Yes,
80533,3,2019-11-02 22:57:03.969162,,Yes,2017-10-19 22:57:03.969162
15961,3,2019-05-13 22:57:03.969162,Gold,Yes,
58943,1,2020-08-25 22:57:03.969162,Gold,Yes,2022-12-21 22:57:03.969162
43916,5,2024-08-21 22:57:03.969162,Premium,Yes,
85610,4,2025-02-01 22:57:03.969162,Pro,Yes,
32378,1,2022-11-15 22:57:03.969162,Bronze,Yes,
43720,5,2020-05-16 22:57:03.969162,Pro,Yes,
25814,1,2020-05-24 22:57:03.969162,Gold,Yes,
90963,5,2025-03-26 22:57:03.969162,Pro,Yes,
11703,2,2021-11-27 22:57:03.969162,Silver,Yes,
35461,5,2022-02-21 22:57:03.969162,Silver,Yes,
44298,5,2024-06-14 22:57:03.969162,Silver,No,2021-04-02 22:57:03.969162
29042,4,2025-01-17 22:57:03.969162,Gold,Yes,
73791,5,2018-10-01 22:57:03.969162,Silver,No,
31813,3,2017-08-13 22:57:03.969162,Bronze,Yes,2024-06-07 22:57:03.969162
63324,1,2017-10-14 22:57:03.969162,Pro,No,2023-12-23 22:57:03.969162
30184,4,2023-09-29 22:57:03.969162,Silver,No,
13842,3,2019-04-12 22:57:03.969162,Silver,Yes,
14549,2,2020-12-26 22:57:03.969162,Bronze,No,
83749,2,2019-03-11 22:57:03.969162,Pro,No,
92323,1,2020-02-25 22:57:03.969162,Pro,Yes,
38405,3,2019-01-03 22:57:03.969162,Silver,No,
93711,1,2023-08-24 22:57:03.969162,,Yes,
63028,2,2017-09-24 22:57:03.969162,Premium,Yes,
15345,3,2022-01-22 22:57:03.969162,Gold,Yes,2025-05-17 22:57:03.969162
8357,2,2021-01-03 22:57:03.969162,,Yes,
94335,1,2019-10-16 22:57:03.969162,,No,
24426,1,2019-06-02 22:57:03.969162,Premium,No,
1209,1,2024-08-09 22:57:03.969162,Silver,Yes,2020-03-24 22:57:03.969162
43109,5,2018-06-11 22:57:03.969162,Silver,Yes,
21796,2,2024-07-21 22:57:03.969162,,Yes,
37647,2,2024-12-11 22:57:03.969162,Bronze,Yes,
53026,5,2018-12-14 22:57:03.969162,Premium,Yes,
24328,2,2017-09-08 22:57:03.969162,Gold,Yes,2019-11-18 22:57:03.969162
73597,2,2020-02-02 22:57:03.969162,Silver,Yes,
26346,2,2021-10-04 22:57:03.969162,Bronze,Yes,
29184,3,2021-12-24 22:57:03.969162,Pro,No,
41521,5,2021-01-21 22:57:03.969162,Bronze,Yes,
23158,5,2025-04-15 22:57:03.969162,Premium,Yes,
65406,3,2024-07-03 22:57:03.969162,Gold,Yes,2021-07-05 22:57:03.969162
59602,4,2025-04-30 22:57:03.969162,Bronze,No,2017-08-07 22:57:03.969162
67866,3,2018-08-19 22:57:03.969162,,Yes,2022-05-11 22:57:03.969162
76001,2,2021-07-11 22:57:03.969162,Silver,Yes,
57467,1,2020-06-27 22:57:03.969162,Silver,No,
34698,2,2025-05-25 22:57:03.969162,Silver,Yes,
32775,4,2025-05-09 22:57:03.969162,Silver,Yes,
86784,3,2023-08-13 22:57:03.969162,Premium,Yes,2023-08-18 22:57:03.969162
15128,4,2021-06-08 22:57:03.969162,Pro,Yes,
78703,5,2020-02-05 22:57:03.969162,Premium,Yes,2022-03-23 22:57:03.969162
59882,5,2017-10-02 22:57:03.969162,,No,2019-07-17 22:57:03.969162
32831,5,2024-03-07 22:57:03.969162,Premium,Yes,
88680,3,2018-01-01 22:57:03.969162,Gold,No,
54600,1,2023-02-18 22:57:03.969162,Silver,Yes,2021-05-23 22:57:03.969162
94679,3,2021-04-15 22:57:03.969162,Gold,No,
45649,2,2020-10-15 22:57:03.969162,Bronze,Yes,
22076,2,2023-10-22 22:57:03.969162,Gold,Yes,
99192,2,2025-07-29 22:57:03.969162,Bronze,Yes,
57711,1,2024-12-30 22:57:03.969162,,Yes,
34344,4,2024-12-15 22:57:03.969162,Gold,Yes,
5165,5,2019-07-08 22:57:03.969162,Bronze,Yes,2019-05-11 22:57:03.969162
6293,5,2021-08-02 22:57:03.969162,Premium,Yes,
85483,4,2022-09-27 22:57:03.969162,Gold,Yes,
75716,3,2019-04-21 22:57:03.969162,Bronze,No,
46312,3,2021-07-20 22:57:03.969162,Pro,Yes,
70113,3,2020-12-06 22:57:03.969162,Silver,Yes,
59532,3,2019-05-04 22:57:03.969162,Gold,No,
13377,4,2018-05-20 22:57:03.969162,Bronze,Yes,
66178,3,2021-02-09 22:57:03.969162,Premium,No,
93811,1,2024-05-22 22:57:03.969162,Silver,No,
27504,4,2017-08-20 22:57:03.969162,,Yes,
82619,3,2023-06-19 22:57:03.969162,Silver,No,
67445,3,2018-10-07 22:57:03.969162,Bronze,No,
55191,5,2021-05-26 22:57:03.969162,Silver,No,
12532,5,2024-06-27 22:57:03.969162,Gold,Yes,2019-03-25 22:57:03.969162
84942,3,2022-07-21 22:57:03.969162,,Yes,
66889,5,2025-01-19 22:57:03.969162,Bronze,Yes,
40817,1,2019-01-13 22:57:03.969162,Gold,Yes,2023-04-07 22:57:03.969162
47859,1,2022-08-18 22:57:03.969162,Premium,Yes,
82329,4,2023-04-24 22:57:03.969162,Pro,Yes,
70715,2,2020-01-26 22:57:03.969162,Premium,Yes,
50458,1,2017-12-27 22:57:03.969162,Pro,Yes,
83519,1,2019-10-29 22:57:03.969162,Gold,Yes,
75499,3,2017-12-23 22:57:03.969162,Gold,Yes,
72694,2,2019-06-21 22:57:03.969162,Silver,No,
13680,2,2019-01-29 22:57:03.969162,Silver,Yes,
38324,3,2019-01-03 22:57:03.969162,Bronze,Yes,
60359,3,2019-02-15 22:57:03.969162,Gold,No,
87882,5,2023-03-13 22:57:03.969162,,Yes,2024-12-16 22:57:03.969162
11979,1,2018-09-16 22:57:03.969162,Bronze,Yes,
18462,3,2023-08-20 22:57:03.969162,Premium,Yes,
26999,5,2025-04-28 22:57:03.969162,Silver,No,
65034,4,2018-04-08 22:57:03.969162,Premium,Yes,
65874,5,2018-07-26 22:57:03.969162,Premium,Yes,2017-12-16 22:57:03.969162
14538,5,2024-11-17 22:57:03.969162,Gold,Yes,
779,1,2023-10-25 22:57:03.969162,Bronze,Yes,
37567,1,2019-07-31 22:57:03.969162,Pro,Yes,
772,5,2024-06-08 22:57:03.969162,Gold,Yes,2020-11-16 22:57:03.969162
10884,3,2023-02-17 22:57:03.969162,Gold,No,
75153,1,2018-10-01 22:57:03.969162,Bronze,Yes,
83770,3,2018-07-27 22:57:03.969162,,No,
86464,3,2022-08-25 22:57:03.969162,Premium,Yes,
34854,5,2019-03-06 22:57:03.969162,Bronze,Yes,
37696,5,2020-09-30 22:57:03.969162,Bronze,Yes,
42265,4,2022-01-14 22:57:03.969162,Pro,Yes,
70530,3,2023-12-20 22:57:03.969162,Pro,Yes,
7470,3,2021-01-14 22:57:03.969162,Gold,Yes,
4860,5,2018-05-25 22:57:03.969162,Silver,Yes,
68812,3,2022-07-19 22:57:03.969162,Premium,Yes,
14732,3,2024-07-10 22:57:03.969162,,No,
31038,5,2022-01-27 22:57:03.969162,Bronze,Yes,2018-07-01 22:57:03.969162
21828,1,2025-06-29 22:57:03.969162,Gold,Yes,
94814,1,2022-03-12 22:57:03.969162,Pro,Yes,
21687,1,2019-09-26 22:57:03.969162,Bronze,No,2018-03-16 22:57:03.969162
97360,4,2025-05-09 22:57:03.969162,Pro,Yes,
90585,2,2023-09-27 22:57:03.969162,Premium,Yes,
46058,2,2022-08-10 22:57:03.969162,Bronze,Yes,
65180,1,2017-10-23 22:57:03.969162,Silver,Yes,2024-01-13 22:57:03.969162
14684,3,2021-09-14 22:57:03.969162,Premium,Yes,
41798,4,2017-12-21 22:57:03.969162,Premium,Yes,
80543,2,2021-03-13 22:57:03.969162,Silver,Yes,
4093,4,2022-05-28 22:57:03.969162,Pro,Yes,2017-08-07 22:57:03.969162
63588,4,2022-02-28 22:57:03.969162,Gold,Yes,
94256,2,2022-06-13 22:57:03.969162,Pro,Yes,
66678,4,2018-05-19 22:57:03.969162,Silver,Yes,
19,2,2022-02-27 22:57:03.969162,Premium,Yes,
9412,1,2018-05-30 22:57:03.969162,Pro,Yes,
48361,4,2018-10-22 22:57:03.969162,Gold,No,2018-10-07 22:57:03.969162
25821,1,2020-05-20 22:57:03.969162,Premium,Yes,
23227,3,2023-11-24 22:57:03.969162,Silver,Yes,
67239,5,2024-04-10 22:57:03.969162,Bronze,Yes,
40576,3,2025-04-15 22:57:03.969162,Pro,Yes,
9281,4,2023-06-02 22:57:03.969162,Pro,Yes,2025-04-25 22:57:03.969162
10221,2,2020-11-22 22:57:03.969162,Bronze,Yes,
20420,3,2021-09-14 22:57:03.969162,Gold,No,
96554,5,2025-07-28 22:57:03.969162,Premium,Yes,2020-01-22 22:57:03.969162
92707,2,2025-06-26 22:57:03.969162,Pro,Yes,
34701,4,2022-04-19 22:57:03.969162,Silver,Yes,
13163,5,2022-01-11 22:57:03.969162,Premium,Yes,
26906,4,2022-07-24 22:57:03.969162,Premium,No,
71906,3,2021-02-21 22:57:03.969162,Premium,No,
3567,3,2018-04-12 22:57:03.969162,Premium,No,2019-12-13 22:57:03.969162
94418,1,2018-06-11 22:57:03.969162,,Yes,
41942,5,2019-12-06 22:57:03.969162,Bronze,Yes,
16579,5,2024-04-28 22:57:03.969162,Premium,No,
71840,4,2022-10-11 22:57:03.969162,,Yes,2021-08-17 22:57:03.969162
30479,3,2018-08-25 22:57:03.969162,Bronze,Yes,
54799,4,2019-07-04 22:57:03.969162,Premium,Yes,2023-08-08 22:57:03.969162
71613,1,2022-12-29 22:57:03.969162,Pro,Yes,2021-08-31 22:57:03.969162
88701,5,2022-02-20 22:57:03.969162,,Yes,
35737,1,2024-12-25 22:57:03.969162,,Yes,
69825,4,2024-06-09 22:57:03.969162,Silver,Yes,
27206,2,2022-05-23 22:57:03.969162,Pro,Yes,
5770,2,2020-08-31 22:57:03.969162,Silver,Yes,
61556,4,2018-06-22 22:57:03.969162,Silver,No,
33167,4,2022-08-11 22:57:03.969162,Pro,Yes,
